id,toxic,prefix
000ffab30195c5e1,0,"Yes, because the mother of the child in the case against Michael Jackson was studied in here motives and reasonings and judged upon her character just as harshly as Wacko Jacko himself. Don't tell me to ignore it and incriminate myself. I am going to continue refuting the bullshit that Jayjg keeps"
000ffab30195c5e1,0,"Yes, because the mother of the child in the case against Michael Jackson was studied in here motives and reasonings and judged upon her character just as harshly as Wacko Jacko himself. Don't tell me to ignore it and incriminate myself. I am going to continue refuting the bullshit that Jayjg keeps throwing"
000ffab30195c5e1,0,"Yes, because the mother of the child in the case against Michael Jackson was studied in here motives and reasonings and judged upon her character just as harshly as Wacko Jacko himself. Don't tell me to ignore it and incriminate myself. I am going to continue refuting the bullshit that Jayjg keeps throwing at"
000ffab30195c5e1,0,"Yes, because the mother of the child in the case against Michael Jackson was studied in here motives and reasonings and judged upon her character just as harshly as Wacko Jacko himself. Don't tell me to ignore it and incriminate myself. I am going to continue refuting the bullshit that Jayjg keeps throwing at me."
000ffab30195c5e1,0,"Yes, because the mother of the child in the case against Michael Jackson was studied in here motives and reasonings and judged upon her character just as harshly as Wacko Jacko himself. Don't tell me to ignore it and incriminate myself. I am going to continue refuting the bullshit that Jayjg keeps throwing at me. 18:01,"
000ffab30195c5e1,0,"Yes, because the mother of the child in the case against Michael Jackson was studied in here motives and reasonings and judged upon her character just as harshly as Wacko Jacko himself. Don't tell me to ignore it and incriminate myself. I am going to continue refuting the bullshit that Jayjg keeps throwing at me. 18:01, 16"
000ffab30195c5e1,0,"Yes, because the mother of the child in the case against Michael Jackson was studied in here motives and reasonings and judged upon her character just as harshly as Wacko Jacko himself. Don't tell me to ignore it and incriminate myself. I am going to continue refuting the bullshit that Jayjg keeps throwing at me. 18:01, 16 Jun"
000ffab30195c5e1,0,"Yes, because the mother of the child in the case against Michael Jackson was studied in here motives and reasonings and judged upon her character just as harshly as Wacko Jacko himself. Don't tell me to ignore it and incriminate myself. I am going to continue refuting the bullshit that Jayjg keeps throwing at me. 18:01, 16 Jun 2005"
000ffab30195c5e1,0,"Yes, because the mother of the child in the case against Michael Jackson was studied in here motives and reasonings and judged upon her character just as harshly as Wacko Jacko himself. Don't tell me to ignore it and incriminate myself. I am going to continue refuting the bullshit that Jayjg keeps throwing at me. 18:01, 16 Jun 2005 (UTC)"
0010307a3a50a353,0,""""
0010307a3a50a353,0,""" Ok."
0010307a3a50a353,0,""" Ok. But"
0010307a3a50a353,0,""" Ok. But it"
0010307a3a50a353,0,""" Ok. But it will"
0010307a3a50a353,0,""" Ok. But it will take"
0010307a3a50a353,0,""" Ok. But it will take a"
0010307a3a50a353,0,""" Ok. But it will take a bit"
0010307a3a50a353,0,""" Ok. But it will take a bit of"
0010307a3a50a353,0,""" Ok. But it will take a bit of work"
0010307a3a50a353,0,""" Ok. But it will take a bit of work but"
0010307a3a50a353,0,""" Ok. But it will take a bit of work but I"
0010307a3a50a353,0,""" Ok. But it will take a bit of work but I can't"
0010307a3a50a353,0,""" Ok. But it will take a bit of work but I can't quite"
0010307a3a50a353,0,""" Ok. But it will take a bit of work but I can't quite picture"
0010307a3a50a353,0,""" Ok. But it will take a bit of work but I can't quite picture it."
0010307a3a50a353,0,""" Ok. But it will take a bit of work but I can't quite picture it. Do"
0010307a3a50a353,0,""" Ok. But it will take a bit of work but I can't quite picture it. Do you"
0010307a3a50a353,0,""" Ok. But it will take a bit of work but I can't quite picture it. Do you have"
0010307a3a50a353,0,""" Ok. But it will take a bit of work but I can't quite picture it. Do you have an"
0010307a3a50a353,0,""" Ok. But it will take a bit of work but I can't quite picture it. Do you have an example"
0010307a3a50a353,0,""" Ok. But it will take a bit of work but I can't quite picture it. Do you have an example I"
0010307a3a50a353,0,""" Ok. But it will take a bit of work but I can't quite picture it. Do you have an example I can"
0010307a3a50a353,0,""" Ok. But it will take a bit of work but I can't quite picture it. Do you have an example I can base"
0010307a3a50a353,0,""" Ok. But it will take a bit of work but I can't quite picture it. Do you have an example I can base it"
0010307a3a50a353,0,""" Ok. But it will take a bit of work but I can't quite picture it. Do you have an example I can base it on?"
0010307a3a50a353,0,""" Ok. But it will take a bit of work but I can't quite picture it. Do you have an example I can base it on? the"
0010307a3a50a353,0,""" Ok. But it will take a bit of work but I can't quite picture it. Do you have an example I can base it on? the Duck"
0010307a3a50a353,0,""" Ok. But it will take a bit of work but I can't quite picture it. Do you have an example I can base it on? the Duck """
0010833a96e1f886,0,"""=="
0010833a96e1f886,0,"""== A"
0010833a96e1f886,0,"""== A barnstar"
0010833a96e1f886,0,"""== A barnstar for"
0010833a96e1f886,0,"""== A barnstar for you!"
0010833a96e1f886,0,"""== A barnstar for you! =="
0010833a96e1f886,0,"""== A barnstar for you! == The"
0010833a96e1f886,0,"""== A barnstar for you! == The Real"
0010833a96e1f886,0,"""== A barnstar for you! == The Real Life"
0010833a96e1f886,0,"""== A barnstar for you! == The Real Life Barnstar"
0010833a96e1f886,0,"""== A barnstar for you! == The Real Life Barnstar lets"
0010833a96e1f886,0,"""== A barnstar for you! == The Real Life Barnstar lets us"
0010833a96e1f886,0,"""== A barnstar for you! == The Real Life Barnstar lets us be"
0010833a96e1f886,0,"""== A barnstar for you! == The Real Life Barnstar lets us be the"
0010833a96e1f886,0,"""== A barnstar for you! == The Real Life Barnstar lets us be the stars"
0010833a96e1f886,0,"""== A barnstar for you! == The Real Life Barnstar lets us be the stars """
0011cc71398479c4,0,How
0011cc71398479c4,0,How could
0011cc71398479c4,0,How could I
0011cc71398479c4,0,How could I post
0011cc71398479c4,0,How could I post before
0011cc71398479c4,0,How could I post before the
0011cc71398479c4,0,How could I post before the block
0011cc71398479c4,0,How could I post before the block expires?
0011cc71398479c4,0,How could I post before the block expires? The
0011cc71398479c4,0,How could I post before the block expires? The funny
0011cc71398479c4,0,How could I post before the block expires? The funny thing
0011cc71398479c4,0,"How could I post before the block expires? The funny thing is,"
0011cc71398479c4,0,"How could I post before the block expires? The funny thing is, you"
0011cc71398479c4,0,"How could I post before the block expires? The funny thing is, you think"
0011cc71398479c4,0,"How could I post before the block expires? The funny thing is, you think I'm"
0011cc71398479c4,0,"How could I post before the block expires? The funny thing is, you think I'm being"
0011cc71398479c4,0,"How could I post before the block expires? The funny thing is, you think I'm being uncivil!"
00128363e367d703,0,Not
00128363e367d703,0,Not sure
00128363e367d703,0,Not sure about
00128363e367d703,0,Not sure about a
00128363e367d703,0,Not sure about a heading
00128363e367d703,0,Not sure about a heading of
00128363e367d703,0,Not sure about a heading of 'Fight
00128363e367d703,0,Not sure about a heading of 'Fight for
00128363e367d703,0,Not sure about a heading of 'Fight for Freedom'
00128363e367d703,0,Not sure about a heading of 'Fight for Freedom' what
00128363e367d703,0,Not sure about a heading of 'Fight for Freedom' what will
00128363e367d703,0,Not sure about a heading of 'Fight for Freedom' what will it
00128363e367d703,0,Not sure about a heading of 'Fight for Freedom' what will it contain?
001325b8b20ea8aa,0,Praise
001325b8b20ea8aa,0,Praise looked
001325b8b20ea8aa,0,Praise looked at
001325b8b20ea8aa,0,Praise looked at this
001325b8b20ea8aa,0,Praise looked at this article
001325b8b20ea8aa,0,Praise looked at this article about
001325b8b20ea8aa,0,Praise looked at this article about 6
001325b8b20ea8aa,0,Praise looked at this article about 6 months
001325b8b20ea8aa,0,Praise looked at this article about 6 months ago
001325b8b20ea8aa,0,Praise looked at this article about 6 months ago -much
001325b8b20ea8aa,0,Praise looked at this article about 6 months ago -much improved.
001325b8b20ea8aa,0,Praise looked at this article about 6 months ago -much improved. ]
001363e1dbe91225,0,I
001363e1dbe91225,0,I was
001363e1dbe91225,0,I was able
001363e1dbe91225,0,I was able to
001363e1dbe91225,0,I was able to post
001363e1dbe91225,0,I was able to post the
001363e1dbe91225,0,I was able to post the above
001363e1dbe91225,0,I was able to post the above list
001363e1dbe91225,0,I was able to post the above list so
001363e1dbe91225,0,I was able to post the above list so quickly
001363e1dbe91225,0,I was able to post the above list so quickly because
001363e1dbe91225,0,I was able to post the above list so quickly because I
001363e1dbe91225,0,I was able to post the above list so quickly because I already
001363e1dbe91225,0,I was able to post the above list so quickly because I already had
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now.
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical
001363e1dbe91225,0,I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music.
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately,"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed -"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it."
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject was"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject was not"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject was not interested,"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject was not interested, (Wikipedia_talk:WikiProject_Classical_music/Archive_5#Need_help.21Wikipedia_talk:WikiProject_Music/Archive_3#I_could_use_some_helpWikipedia_talk:WikiProject_Music/Archive_2#Raulbot.2C_and_the_music_list)"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject was not interested, (Wikipedia_talk:WikiProject_Classical_music/Archive_5#Need_help.21Wikipedia_talk:WikiProject_Music/Archive_3#I_could_use_some_helpWikipedia_talk:WikiProject_Music/Archive_2#Raulbot.2C_and_the_music_list) So"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject was not interested, (Wikipedia_talk:WikiProject_Classical_music/Archive_5#Need_help.21Wikipedia_talk:WikiProject_Music/Archive_3#I_could_use_some_helpWikipedia_talk:WikiProject_Music/Archive_2#Raulbot.2C_and_the_music_list) So I"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject was not interested, (Wikipedia_talk:WikiProject_Classical_music/Archive_5#Need_help.21Wikipedia_talk:WikiProject_Music/Archive_3#I_could_use_some_helpWikipedia_talk:WikiProject_Music/Archive_2#Raulbot.2C_and_the_music_list) So I really"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject was not interested, (Wikipedia_talk:WikiProject_Classical_music/Archive_5#Need_help.21Wikipedia_talk:WikiProject_Music/Archive_3#I_could_use_some_helpWikipedia_talk:WikiProject_Music/Archive_2#Raulbot.2C_and_the_music_list) So I really had"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject was not interested, (Wikipedia_talk:WikiProject_Classical_music/Archive_5#Need_help.21Wikipedia_talk:WikiProject_Music/Archive_3#I_could_use_some_helpWikipedia_talk:WikiProject_Music/Archive_2#Raulbot.2C_and_the_music_list) So I really had given"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject was not interested, (Wikipedia_talk:WikiProject_Classical_music/Archive_5#Need_help.21Wikipedia_talk:WikiProject_Music/Archive_3#I_could_use_some_helpWikipedia_talk:WikiProject_Music/Archive_2#Raulbot.2C_and_the_music_list) So I really had given up"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject was not interested, (Wikipedia_talk:WikiProject_Classical_music/Archive_5#Need_help.21Wikipedia_talk:WikiProject_Music/Archive_3#I_could_use_some_helpWikipedia_talk:WikiProject_Music/Archive_2#Raulbot.2C_and_the_music_list) So I really had given up trying"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject was not interested, (Wikipedia_talk:WikiProject_Classical_music/Archive_5#Need_help.21Wikipedia_talk:WikiProject_Music/Archive_3#I_could_use_some_helpWikipedia_talk:WikiProject_Music/Archive_2#Raulbot.2C_and_the_music_list) So I really had given up trying to"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject was not interested, (Wikipedia_talk:WikiProject_Classical_music/Archive_5#Need_help.21Wikipedia_talk:WikiProject_Music/Archive_3#I_could_use_some_helpWikipedia_talk:WikiProject_Music/Archive_2#Raulbot.2C_and_the_music_list) So I really had given up trying to interest"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject was not interested, (Wikipedia_talk:WikiProject_Classical_music/Archive_5#Need_help.21Wikipedia_talk:WikiProject_Music/Archive_3#I_could_use_some_helpWikipedia_talk:WikiProject_Music/Archive_2#Raulbot.2C_and_the_music_list) So I really had given up trying to interest others."
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject was not interested, (Wikipedia_talk:WikiProject_Classical_music/Archive_5#Need_help.21Wikipedia_talk:WikiProject_Music/Archive_3#I_could_use_some_helpWikipedia_talk:WikiProject_Music/Archive_2#Raulbot.2C_and_the_music_list) So I really had given up trying to interest others. The"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject was not interested, (Wikipedia_talk:WikiProject_Classical_music/Archive_5#Need_help.21Wikipedia_talk:WikiProject_Music/Archive_3#I_could_use_some_helpWikipedia_talk:WikiProject_Music/Archive_2#Raulbot.2C_and_the_music_list) So I really had given up trying to interest others. The sound"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject was not interested, (Wikipedia_talk:WikiProject_Classical_music/Archive_5#Need_help.21Wikipedia_talk:WikiProject_Music/Archive_3#I_could_use_some_helpWikipedia_talk:WikiProject_Music/Archive_2#Raulbot.2C_and_the_music_list) So I really had given up trying to interest others. The sound list"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject was not interested, (Wikipedia_talk:WikiProject_Classical_music/Archive_5#Need_help.21Wikipedia_talk:WikiProject_Music/Archive_3#I_could_use_some_helpWikipedia_talk:WikiProject_Music/Archive_2#Raulbot.2C_and_the_music_list) So I really had given up trying to interest others. The sound list was"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject was not interested, (Wikipedia_talk:WikiProject_Classical_music/Archive_5#Need_help.21Wikipedia_talk:WikiProject_Music/Archive_3#I_could_use_some_helpWikipedia_talk:WikiProject_Music/Archive_2#Raulbot.2C_and_the_music_list) So I really had given up trying to interest others. The sound list was featured"
001363e1dbe91225,0,"I was able to post the above list so quickly because I already had it in a text file in my hard drive I've been meaning to get around to updating the sound list for some time now. As far as generating interest I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject was not interested, (Wikipedia_talk:WikiProject_Classical_music/Archive_5#Need_help.21Wikipedia_talk:WikiProject_Music/Archive_3#I_could_use_some_helpWikipedia_talk:WikiProject_Music/Archive_2#Raulbot.2C_and_the_music_list) So I really had given up trying to interest others. The sound list was featured on"
